0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
274.5642 	DATA 	Keypress: j
276.7781 	DATA 	Keypress: f
278.5645 	DATA 	Keypress: f
280.9314 	DATA 	Keypress: j
283.5599 	DATA 	Keypress: f
285.8098 	DATA 	Keypress: f
287.5478 	DATA 	Keypress: f
289.8757 	DATA 	Keypress: j
292.1920 	DATA 	Keypress: j
294.8625 	DATA 	Keypress: j
296.7779 	DATA 	Keypress: j
298.8422 	DATA 	Keypress: j
301.6274 	DATA 	Keypress: j
303.5437 	DATA 	Keypress: f
306.1451 	DATA 	Keypress: f
315.8122 	DATA 	Keypress: space
317.9450 	DATA 	Keypress: j
320.1798 	DATA 	Keypress: f
322.3764 	DATA 	Keypress: j
324.6602 	DATA 	Keypress: j
327.3762 	DATA 	Keypress: f
329.1601 	DATA 	Keypress: j
331.4114 	DATA 	Keypress: j
333.6769 	DATA 	Keypress: f
335.9270 	DATA 	Keypress: f
338.1778 	DATA 	Keypress: f
340.4271 	DATA 	Keypress: j
342.6758 	DATA 	Keypress: j
344.9268 	DATA 	Keypress: f
347.1769 	DATA 	Keypress: f
349.4263 	DATA 	Keypress: j
351.2596 	DATA 	Keypress: j
353.3092 	DATA 	Keypress: j
355.8604 	DATA 	Keypress: j
358.4871 	DATA 	Keypress: j
360.6762 	DATA 	Keypress: f
362.5609 	DATA 	Keypress: f
364.8093 	DATA 	Keypress: j
367.8293 	DATA 	Keypress: f
369.7101 	DATA 	Keypress: j
371.4419 	DATA 	Keypress: j
373.8761 	DATA 	Keypress: f
375.9761 	DATA 	Keypress: j
378.3271 	DATA 	Keypress: f
380.6099 	DATA 	Keypress: f
383.6930 	DATA 	Keypress: j
385.0590 	DATA 	Keypress: f
387.8370 	DATA 	Keypress: f
390.0103 	DATA 	Keypress: f
392.2606 	DATA 	Keypress: j
394.5587 	DATA 	Keypress: f
396.7610 	DATA 	Keypress: j
399.0923 	DATA 	Keypress: j
401.3657 	DATA 	Keypress: f
403.5266 	DATA 	Keypress: j
405.7773 	DATA 	Keypress: j
408.0275 	DATA 	Keypress: j
410.3116 	DATA 	Keypress: f
412.6459 	DATA 	Keypress: f
414.7938 	DATA 	Keypress: f
417.0448 	DATA 	Keypress: j
419.2949 	DATA 	Keypress: f
421.1930 	DATA 	Keypress: j
423.0592 	DATA 	Keypress: f
425.6936 	DATA 	Keypress: f
428.3110 	DATA 	Keypress: f
430.5601 	DATA 	Keypress: f
432.5096 	DATA 	Keypress: j
435.0940 	DATA 	Keypress: j
437.3431 	DATA 	Keypress: f
439.5957 	DATA 	Keypress: f
441.8763 	DATA 	Keypress: j
444.1281 	DATA 	Keypress: f
446.9606 	DATA 	Keypress: f
448.6263 	DATA 	Keypress: j
450.5763 	DATA 	Keypress: j
453.1611 	DATA 	Keypress: j
455.4113 	DATA 	Keypress: f
457.6595 	DATA 	Keypress: f
460.3265 	DATA 	Keypress: j
462.1934 	DATA 	Keypress: j
464.4436 	DATA 	Keypress: j
466.1432 	DATA 	Keypress: j
468.3270 	DATA 	Keypress: f
470.6257 	DATA 	Keypress: j
472.9095 	DATA 	Keypress: j
475.2097 	DATA 	Keypress: f
477.3934 	DATA 	Keypress: j
479.4779 	DATA 	Keypress: f
482.0607 	DATA 	Keypress: f
484.1606 	DATA 	Keypress: j
486.3940 	DATA 	Keypress: f
488.7266 	DATA 	Keypress: j
491.0432 	DATA 	Keypress: f
493.2441 	DATA 	Keypress: f
495.5592 	DATA 	Keypress: j
497.7440 	DATA 	Keypress: f
500.1603 	DATA 	Keypress: f
502.4763 	DATA 	Keypress: f
504.5760 	DATA 	Keypress: j
507.6740 	DATA 	Keypress: f
509.1931 	DATA 	Keypress: f
511.8103 	DATA 	Keypress: f
514.0601 	DATA 	Keypress: j
516.3119 	DATA 	Keypress: j
518.5605 	DATA 	Keypress: j
520.8112 	DATA 	Keypress: f
523.1421 	DATA 	Keypress: j
524.8598 	DATA 	Keypress: j
527.5605 	DATA 	Keypress: f
529.4597 	DATA 	Keypress: f
532.0645 	DATA 	Keypress: f
534.3119 	DATA 	Keypress: f
536.5766 	DATA 	Keypress: j
538.5112 	DATA 	Keypress: j
541.0772 	DATA 	Keypress: f
549.8235 	DATA 	Keypress: space
551.9104 	DATA 	Keypress: j
554.1779 	DATA 	Keypress: j
556.4454 	DATA 	Keypress: j
558.7538 	DATA 	Keypress: j
561.0614 	DATA 	Keypress: j
563.6373 	DATA 	Keypress: f
565.4945 	DATA 	Keypress: j
567.7605 	DATA 	Keypress: j
570.0110 	DATA 	Keypress: j
572.2787 	DATA 	Keypress: f
574.7266 	DATA 	Keypress: j
576.7943 	DATA 	Keypress: j
579.0452 	DATA 	Keypress: j
581.3101 	DATA 	Keypress: j
583.5611 	DATA 	Keypress: f
585.4649 	DATA 	Keypress: j
587.7150 	DATA 	Keypress: j
590.3437 	DATA 	Keypress: j
592.2318 	DATA 	Keypress: j
595.2678 	DATA 	Keypress: f
597.5303 	DATA 	Keypress: f
599.0439 	DATA 	Keypress: j
601.1919 	DATA 	Keypress: j
603.9104 	DATA 	Keypress: j
605.8622 	DATA 	Keypress: j
608.4448 	DATA 	Keypress: j
610.3596 	DATA 	Keypress: j
612.9767 	DATA 	Keypress: j
615.2433 	DATA 	Keypress: j
617.5931 	DATA 	Keypress: f
620.1735 	DATA 	Keypress: f
622.0861 	DATA 	Keypress: f
624.2949 	DATA 	Keypress: f
625.8661 	DATA 	Keypress: j
628.4311 	DATA 	Keypress: j
630.7605 	DATA 	Keypress: j
633.3612 	DATA 	Keypress: j
635.2781 	DATA 	Keypress: j
637.4806 	DATA 	Keypress: j
640.1451 	DATA 	Keypress: j
642.4106 	DATA 	Keypress: j
644.6627 	DATA 	Keypress: j
646.9272 	DATA 	Keypress: f
649.1943 	DATA 	Keypress: j
651.4605 	DATA 	Keypress: j
653.3477 	DATA 	Keypress: j
655.9782 	DATA 	Keypress: j
658.2444 	DATA 	Keypress: j
660.0486 	DATA 	Keypress: f
662.7780 	DATA 	Keypress: j
665.4945 	DATA 	Keypress: j
667.4164 	DATA 	Keypress: j
669.9854 	DATA 	Keypress: j
671.8434 	DATA 	Keypress: j
674.2932 	DATA 	Keypress: f
676.4115 	DATA 	Keypress: j
678.6769 	DATA 	Keypress: j
680.9277 	DATA 	Keypress: j
682.8147 	DATA 	Keypress: j
685.4775 	DATA 	Keypress: j
688.1536 	DATA 	Keypress: j
690.0092 	DATA 	Keypress: j
692.2944 	DATA 	Keypress: j
694.2274 	DATA 	Keypress: j
696.8110 	DATA 	Keypress: j
699.0613 	DATA 	Keypress: j
701.3458 	DATA 	Keypress: f
703.6264 	DATA 	Keypress: f
705.8828 	DATA 	Keypress: f
708.1281 	DATA 	Keypress: j
710.3933 	DATA 	Keypress: f
712.6604 	DATA 	Keypress: j
714.9674 	DATA 	Keypress: f
717.1949 	DATA 	Keypress: f
719.6131 	DATA 	Keypress: j
721.7277 	DATA 	Keypress: j
723.9936 	DATA 	Keypress: f
726.2608 	DATA 	Keypress: j
728.5285 	DATA 	Keypress: j
730.8805 	DATA 	Keypress: j
733.0454 	DATA 	Keypress: f
735.3251 	DATA 	Keypress: f
737.6122 	DATA 	Keypress: j
739.8447 	DATA 	Keypress: j
741.6600 	DATA 	Keypress: f
744.3615 	DATA 	Keypress: j
746.6446 	DATA 	Keypress: j
749.3263 	DATA 	Keypress: j
751.1779 	DATA 	Keypress: j
753.5260 	DATA 	Keypress: j
755.7608 	DATA 	Keypress: j
758.0112 	DATA 	Keypress: j
760.2782 	DATA 	Keypress: f
761.9828 	DATA 	Keypress: j
764.8747 	DATA 	Keypress: j
767.1059 	DATA 	Keypress: f
769.4942 	DATA 	Keypress: j
772.0329 	DATA 	Keypress: j
773.8771 	DATA 	Keypress: f
775.8127 	DATA 	Keypress: j
793.8713 	DATA 	Keypress: space
796.4069 	DATA 	Keypress: 2
798.5704 	DATA 	Keypress: 1
801.3904 	DATA 	Keypress: 2
803.8961 	DATA 	Keypress: 4
805.7471 	DATA 	Keypress: 4
807.8831 	DATA 	Keypress: 2
810.4958 	DATA 	Keypress: 3
812.9915 	DATA 	Keypress: 4
815.5434 	DATA 	Keypress: 3
817.4783 	DATA 	Keypress: 4
819.8182 	DATA 	Keypress: 1
821.8071 	DATA 	Keypress: 1
824.5430 	DATA 	Keypress: 3
826.8058 	DATA 	Keypress: 4
829.3647 	DATA 	Keypress: 3
831.6496 	DATA 	Keypress: 1
833.8955 	DATA 	Keypress: 3
836.3033 	DATA 	Keypress: 1
838.1462 	DATA 	Keypress: 1
840.8520 	DATA 	Keypress: 2
843.4007 	DATA 	Keypress: 4
845.5155 	DATA 	Keypress: 4
847.7624 	DATA 	Keypress: 3
852.5242 	DATA 	Keypress: 1
854.7553 	DATA 	Keypress: 1
856.9175 	DATA 	Keypress: 1
859.0867 	DATA 	Keypress: 1
860.8585 	DATA 	Keypress: 1
862.6414 	DATA 	Keypress: 1
864.5025 	DATA 	Keypress: 1
866.8013 	DATA 	Keypress: 3
868.5623 	DATA 	Keypress: 3
870.3281 	DATA 	Keypress: 3
872.3212 	DATA 	Keypress: 1
874.4837 	DATA 	Keypress: 4
876.2278 	DATA 	Keypress: 1
878.1597 	DATA 	Keypress: 1
880.3344 	DATA 	Keypress: 3
882.0610 	DATA 	Keypress: 3
884.9244 	DATA 	Keypress: 3
887.0095 	DATA 	Keypress: 4
888.7607 	DATA 	Keypress: 4
890.8913 	DATA 	Keypress: 4
892.5432 	DATA 	Keypress: 4
895.1227 	DATA 	Keypress: 2
897.7727 	DATA 	Keypress: 3
900.0336 	DATA 	Keypress: 1
902.0326 	DATA 	Keypress: 1
904.3313 	DATA 	Keypress: 1
907.6190 	DATA 	Keypress: 1
909.8456 	DATA 	Keypress: 3
911.6270 	DATA 	Keypress: 3
913.4130 	DATA 	Keypress: 3
914.9646 	DATA 	Keypress: 3
917.1260 	DATA 	Keypress: space
