0.0004 	WARNING 	Monitor specification not found. Creating a temporary one...
211.6345 	DATA 	Keypress: f
213.5687 	DATA 	Keypress: j
215.7717 	DATA 	Keypress: f
218.0663 	DATA 	Keypress: f
220.6683 	DATA 	Keypress: f
222.9174 	DATA 	Keypress: j
226.0063 	DATA 	Keypress: j
227.4672 	DATA 	Keypress: f
229.7194 	DATA 	Keypress: j
231.9683 	DATA 	Keypress: j
233.9350 	DATA 	Keypress: j
236.1858 	DATA 	Keypress: j
238.7852 	DATA 	Keypress: f
241.4833 	DATA 	Keypress: j
242.9493 	DATA 	Keypress: j
246.3668 	DATA 	Keypress: f
247.8511 	DATA 	Keypress: f
250.1512 	DATA 	Keypress: f
252.8138 	DATA 	Keypress: j
254.6676 	DATA 	Keypress: f
256.9472 	DATA 	Keypress: f
267.4515 	DATA 	Keypress: space
269.6834 	DATA 	Keypress: j
272.2564 	DATA 	Keypress: j
273.7384 	DATA 	Keypress: f
275.8050 	DATA 	Keypress: j
278.1720 	DATA 	Keypress: j
280.4895 	DATA 	Keypress: j
282.6508 	DATA 	Keypress: j
285.0550 	DATA 	Keypress: j
287.1718 	DATA 	Keypress: j
289.5216 	DATA 	Keypress: j
291.7999 	DATA 	Keypress: j
294.0394 	DATA 	Keypress: j
296.3895 	DATA 	Keypress: j
298.3898 	DATA 	Keypress: j
301.5117 	DATA 	Keypress: j
304.2132 	DATA 	Keypress: j
306.4754 	DATA 	Keypress: f
307.9213 	DATA 	Keypress: j
310.1888 	DATA 	Keypress: j
312.2502 	DATA 	Keypress: j
314.7006 	DATA 	Keypress: j
318.9681 	DATA 	Keypress: j
321.2398 	DATA 	Keypress: j
323.6506 	DATA 	Keypress: j
325.9065 	DATA 	Keypress: j
328.2056 	DATA 	Keypress: j
330.2506 	DATA 	Keypress: j
332.9002 	DATA 	Keypress: j
338.7063 	DATA 	Keypress: j
339.6714 	DATA 	Keypress: j
341.3379 	DATA 	Keypress: j
344.0061 	DATA 	Keypress: j
346.4337 	DATA 	Keypress: j
350.8003 	DATA 	Keypress: j
353.0674 	DATA 	Keypress: j
355.0677 	DATA 	Keypress: j
357.6378 	DATA 	Keypress: j
360.5001 	DATA 	Keypress: j
363.4730 	DATA 	Keypress: j
363.7389 	DATA 	Keypress: j
366.8555 	DATA 	Keypress: j
372.3584 	DATA 	Keypress: j
373.6206 	DATA 	Keypress: j
376.5249 	DATA 	Keypress: f
378.1388 	DATA 	Keypress: j
385.4693 	DATA 	Keypress: f
387.2227 	DATA 	Keypress: j
389.5218 	DATA 	Keypress: j
391.9522 	DATA 	Keypress: j
394.2048 	DATA 	Keypress: j
395.9832 	DATA 	Keypress: j
398.1743 	DATA 	Keypress: j
400.1391 	DATA 	Keypress: j
403.1881 	DATA 	Keypress: j
405.4553 	DATA 	Keypress: j
407.7009 	DATA 	Keypress: j
414.5391 	DATA 	Keypress: j
416.8391 	DATA 	Keypress: f
419.5683 	DATA 	Keypress: f
421.8949 	DATA 	Keypress: f
423.5338 	DATA 	Keypress: j
426.0513 	DATA 	Keypress: f
433.7505 	DATA 	Keypress: j
435.1348 	DATA 	Keypress: j
437.7525 	DATA 	Keypress: f
442.2851 	DATA 	Keypress: j
444.0666 	DATA 	Keypress: j
451.3904 	DATA 	Keypress: f
453.3009 	DATA 	Keypress: f
455.4888 	DATA 	Keypress: f
458.9056 	DATA 	Keypress: j
460.5281 	DATA 	Keypress: j
463.5059 	DATA 	Keypress: j
464.3836 	DATA 	Keypress: f
467.2350 	DATA 	Keypress: j
469.5018 	DATA 	Keypress: f
477.1229 	DATA 	Keypress: j
477.3873 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
478.1865 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
478.2001 	DATA 	Keypress: j
478.5844 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
480.5340 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
480.8657 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
480.8662 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
480.8689 	DATA 	Keypress: f
481.7154 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
483.5511 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
483.7693 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
485.4594 	DATA 	Mouse: wheel shift=(0,0), pos=(428,467)
485.4730 	DATA 	Keypress: j
487.2717 	DATA 	Keypress: f
489.6030 	DATA 	Keypress: f
492.2669 	DATA 	Keypress: j
494.5364 	DATA 	Keypress: j
505.0455 	DATA 	Keypress: space
508.1520 	DATA 	Keypress: f
509.0333 	DATA 	Keypress: j
511.2340 	DATA 	Keypress: j
516.1346 	DATA 	Keypress: f
518.4030 	DATA 	Keypress: j
525.3260 	DATA 	Keypress: j
527.4350 	DATA 	Keypress: j
529.2684 	DATA 	Keypress: f
531.9362 	DATA 	Keypress: j
536.4353 	DATA 	Keypress: f
538.6837 	DATA 	Keypress: j
543.3107 	DATA 	Keypress: f
545.4531 	DATA 	Keypress: j
545.5300 	DATA 	Keypress: j
547.7022 	DATA 	Keypress: f
549.5823 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
551.0650 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
551.6340 	DATA 	Keypress: f
558.9696 	DATA 	Keypress: f
560.5514 	DATA 	Keypress: j
563.9163 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
565.7185 	DATA 	Keypress: f
565.7193 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
567.4678 	DATA 	Keypress: j
568.3661 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
570.2903 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
570.3383 	DATA 	Keypress: f
572.0505 	DATA 	Keypress: j
574.7192 	DATA 	Keypress: j
576.4841 	DATA 	Keypress: f
578.6503 	DATA 	Keypress: j
579.2338 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
579.6018 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
580.8484 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
581.4816 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
581.6439 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
581.8520 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
583.1839 	DATA 	Keypress: f
585.5829 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
585.6655 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
585.9828 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
592.1350 	DATA 	Keypress: j
592.1359 	DATA 	Mouse: wheel shift=(0,0), pos=(433,471)
595.4184 	DATA 	Keypress: f
596.8668 	DATA 	Keypress: j
598.7341 	DATA 	Keypress: j
600.9180 	DATA 	Keypress: j
603.3507 	DATA 	Keypress: j
606.2534 	DATA 	Keypress: f
611.4833 	DATA 	Keypress: j
613.0009 	DATA 	Keypress: j
620.1167 	DATA 	Keypress: f
622.0018 	DATA 	Keypress: f
622.6183 	DATA 	Keypress: f
628.1684 	DATA 	Keypress: j
630.4846 	DATA 	Keypress: f
633.4813 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
636.2679 	DATA 	Keypress: j
638.5839 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
638.6007 	DATA 	Keypress: f
638.8159 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
638.8498 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
639.7003 	DATA 	Keypress: f
642.6848 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
643.7655 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
643.8349 	DATA 	Keypress: f
644.7033 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
644.9394 	DATA 	Keypress: f
645.8837 	DATA 	Keypress: f
648.1346 	DATA 	Keypress: f
650.2335 	DATA 	Keypress: f
650.9321 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
653.2342 	DATA 	Keypress: j
655.3520 	DATA 	Keypress: f
657.2992 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
657.7484 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
658.1012 	DATA 	Keypress: j
659.6164 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
660.3832 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
662.6331 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
665.6823 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
665.7335 	DATA 	Keypress: f
666.7497 	DATA 	Keypress: j
668.2667 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
668.3327 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
668.6663 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
674.2679 	DATA 	Keypress: f
676.6012 	DATA 	Keypress: f
680.6687 	DATA 	Keypress: f
684.0981 	DATA 	Mouse: wheel shift=(0,0), pos=(433,472)
685.5694 	DATA 	Keypress: j
687.8216 	DATA 	Keypress: f
689.1845 	DATA 	Keypress: j
691.5178 	DATA 	Keypress: f
693.6853 	DATA 	Keypress: j
695.9682 	DATA 	Keypress: j
698.1516 	DATA 	Keypress: j
700.2513 	DATA 	Keypress: j
702.4507 	DATA 	Keypress: j
704.7511 	DATA 	Keypress: j
707.1512 	DATA 	Keypress: j
709.4342 	DATA 	Keypress: j
712.3318 	DATA 	Keypress: f
719.4660 	DATA 	Mouse: wheel shift=(0,0), pos=(433,475)
723.6014 	DATA 	Mouse: wheel shift=(0,0), pos=(433,475)
725.3857 	DATA 	Keypress: j
727.6013 	DATA 	Keypress: f
730.0169 	DATA 	Keypress: f
732.4653 	DATA 	Mouse: wheel shift=(0,0), pos=(432,475)
732.5134 	DATA 	Mouse: wheel shift=(0,0), pos=(432,475)
733.0349 	DATA 	Mouse: wheel shift=(0,0), pos=(432,475)
736.6931 	DATA 	Mouse: wheel shift=(0,0), pos=(432,475)
755.2659 	DATA 	Keypress: space
757.8174 	DATA 	Keypress: 1
759.9794 	DATA 	Keypress: 1
763.5199 	DATA 	Keypress: 1
765.9331 	DATA 	Keypress: 2
767.5000 	DATA 	Keypress: 1
769.0022 	DATA 	Keypress: 2
769.9393 	DATA 	Keypress: 1
772.5344 	DATA 	Keypress: 1
776.8815 	DATA 	Keypress: 2
783.6646 	DATA 	Keypress: 2
786.9622 	DATA 	Keypress: 1
788.5514 	DATA 	Keypress: 2
790.0884 	DATA 	Keypress: 1
791.5677 	DATA 	Keypress: 2
794.0456 	DATA 	Keypress: 1
795.4899 	DATA 	Keypress: 2
797.1699 	DATA 	Keypress: 2
799.3931 	DATA 	Keypress: 2
804.6992 	DATA 	Keypress: 2
806.6293 	DATA 	Keypress: 2
807.9511 	DATA 	Keypress: 1
809.6338 	DATA 	Keypress: 2
810.4058 	DATA 	Keypress: 2
813.0561 	DATA 	Keypress: 2
815.4177 	DATA 	Keypress: 1
816.5400 	DATA 	Keypress: 2
816.9389 	DATA 	Keypress: 3
819.1208 	DATA 	Keypress: 2
820.1682 	DATA 	Keypress: 2
823.2606 	DATA 	Keypress: 1
828.6939 	DATA 	Keypress: 2
830.7950 	DATA 	Keypress: 1
832.7767 	DATA 	Keypress: 1
835.0057 	DATA 	Keypress: 2
836.6725 	DATA 	Keypress: 2
837.6390 	DATA 	Keypress: 2
840.5696 	DATA 	Keypress: 1
841.6401 	DATA 	Keypress: 2
844.8329 	DATA 	Keypress: 1
845.6507 	DATA 	Keypress: 2
846.8118 	DATA 	Keypress: 2
847.8167 	DATA 	Keypress: 3
849.3181 	DATA 	Keypress: 3
850.7177 	DATA 	Keypress: 2
852.4393 	DATA 	Keypress: 1
856.9297 	DATA 	Keypress: 2
859.2092 	DATA 	Keypress: 1
861.2124 	DATA 	Keypress: 2
861.6897 	DATA 	Keypress: 2
863.8012 	DATA 	Keypress: 2
865.5689 	DATA 	Keypress: 1
870.0788 	DATA 	Keypress: 2
875.2262 	DATA 	Keypress: 3
877.0134 	DATA 	Keypress: 2
878.4395 	DATA 	Keypress: 1
879.5076 	DATA 	Keypress: 2
882.3567 	DATA 	Keypress: 1
